X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,Phase
-0.00064862,-0.00309755,0.00040463,0.0006954,-0.00042746,9.235e-05,-0.00030774,-0.00254781,0.00020646,0.0006644,-0.0003883,8.723e-05,0.00075984,0.00143537,-0.00017786,9.472e-05,-0.00019325,-6.54e-06,0.00050241,0.00016942,-5.693e-05,9.045e-05,-0.00018788,-7.25e-06,0.0031905,0.00082149,0.00257462,0.00077448,0.0016338,0.00021532,0.00053325,0.00020864,D
0.00062235,-0.00189261,-0.00026228,0.0268926,-0.0271415,-0.00108754,-0.00371574,-0.00539458,-0.00048505,0.02243112,-0.01830885,-0.00072821,0.00068118,0.00061865,0.00042035,0.00012508,-0.00238883,-0.00022123,-0.00114966,-0.00136476,0.00020929,-0.00082686,-0.00269192,-0.00046927,0.0020095,0.03822376,0.00656837,0.02896376,0.00101165,0.00240231,0.00179669,0.00285488,R
0.00718752,-0.00282345,0.00157031,-0.01156708,0.00261536,-0.00019831,0.00541082,-0.00203945,0.00117458,-0.00863212,0.00186869,-0.00016287,0.00191987,-0.00089413,0.00045463,-0.00364158,0.00098875,-5.919e-05,0.00143571,-0.00065611,0.00033964,-0.00272908,0.00074793,-4.461e-05,0.00788024,0.01186073,0.0059005,0.00883357,0.00216611,0.00377389,0.00161466,0.00283007,D
-0.00173365,0.00204967,0.00028693,0.00087028,-0.00172993,-0.00011923,-0.00212847,0.00341116,0.00043783,0.00060603,-0.00075821,-0.00018562,-5.105e-05,0.00015428,1.94e-05,-4.94e-05,6.521e-05,4.46e-06,0.00018806,-0.00014884,-3.45e-05,-9.043e-05,0.00022306,-3.896e-05,0.00269981,0.00194017,0.00404451,0.00098824,0.00016366,8.193e-05,0.0002423,0.00024383,H
0.00045034,0.00131148,0.00010172,0.000662,0.00019715,9.281e-05,0.00698511,-9.868e-05,0.00028489,-0.00189714,-0.00649022,-0.00121859,4.094e-05,0.00016077,2.76e-06,9.428e-05,0.00021398,5.2e-07,0.00027214,-2.662e-05,-4.497e-05,-0.0005592,-0.00180262,-0.00033004,0.00139038,0.00069694,0.00699161,0.00687074,0.00016592,0.00023383,0.00027711,0.001916,R
0.00029578,-0.00747088,-0.00249704,-0.00276167,-0.01275952,-0.02453892,0.00054632,-0.00366921,0.00561808,-0.00606966,-0.00402299,-0.01604429,0.0003079,-0.0003214,-0.00043127,-0.00280508,-0.00380837,-0.00457074,0.000196,-0.00010645,0.00184642,-0.00161699,-0.00212133,-0.00149552,0.00788268,0.02779552,0.00673234,0.01761944,0.00061975,0.00657752,0.00185984,0.00305798,S
-0.00922472,0.00095171,-0.0006068,-0.00417723,-0.0032256,0.00258644,-0.01709444,0.00481472,0.00145009,-0.00351419,-0.00778038,0.00144411,-0.00378553,0.00146925,0.00152046,-0.00026976,-0.00314889,0.0002243,-0.00595904,0.00231716,0.00190807,0.0001669,-0.00463327,-0.00028163,0.00929352,0.00587737,0.01781865,0.00865849,0.00433598,0.00316838,0.00667233,0.00464482,S
0.00013795,-0.00050326,0.00015389,0.00052957,-0.00108232,3.706e-05,5.518e-05,-0.00030503,-2.592e-05,0.00072601,-0.00079053,0.00023997,-6.293e-05,-0.00011805,1.095e-05,3.331e-05,-7.322e-05,1.536e-05,-8.634e-05,-0.00018692,2.439e-05,0.00071804,-0.00012356,0.00013012,0.00054404,0.0012055,0.00031107,0.00109982,0.00013422,8.19e-05,0.00020734,0.00074012,R
-0.00011689,-0.00023659,3.242e-05,0.00212194,0.00377463,0.00024248,-0.00014334,-0.00026227,3.948e-05,0.0013855,0.00038484,0.00023239,-4.23e-05,-2.65e-05,4.97e-06,-6.778e-05,-1.391e-05,-1.669e-05,-4.409e-05,-7.469e-05,1.177e-05,1.714e-05,-1.047e-05,5.83e-06,0.00026587,0.00433697,0.00030148,0.00145661,5.017e-05,7.118e-05,8.753e-05,2.091e-05,D
0.00301367,0.00514786,-0.00106928,-0.00602882,0.01023023,-1.754e-05,0.00261045,0.00539192,-0.00098606,0.00143772,0.00562952,2.124e-05,-0.00019935,-0.00050995,9.8e-05,0.00071938,-0.00098241,4.747e-05,-0.00021604,-0.00051179,9.359e-05,-0.000484,-0.00136343,8.13e-05,0.0060602,0.01187453,0.00607121,0.00581025,0.00055623,0.00121856,0.00056335,0.00144908,S
-0.00387451,-0.02092491,-0.05455894,0.00239515,-0.00310808,0.00044618,-4.59e-05,-0.01719621,-0.04125553,0.00151005,-0.00144519,-0.00239272,-0.00080793,0.00137995,-0.00278536,0.0001078,0.00016176,-0.00010334,-0.00042177,0.00067147,-0.0024211,6.44e-05,0.00046612,-0.00137543,0.05856229,0.00394918,0.04469598,0.00317709,0.00321174,0.00022015,0.00254764,0.0014537,P
-0.00108192,0.00259229,-4.999e-05,0.00741248,-0.00186509,-4.23e-05,-0.000953,0.00252987,-5.37e-05,0.00603255,0.00758091,0.00142156,-0.00250358,0.00156424,0.00074956,0.00177548,-0.00149278,0.00018941,-0.00191054,0.00119596,0.00056336,0.00148357,0.00161782,0.00053525,0.00280945,0.00764364,0.00270395,0.00979197,0.00304576,0.00232736,0.00232333,0.00225938,S
-0.00023346,-3.936e-05,6.667e-05,-0.00016333,-6.556e-05,-3.525e-05,-0.00019069,-0.00014821,6.809e-05,-0.00013513,-0.00010259,-1.539e-05,-6.45e-06,-1.387e-05,4.02e-06,3.89e-06,-1.44e-06,2.53e-06,-1.478e-05,-1.224e-05,3.52e-06,8.2e-07,-5.8e-07,1.42e-06,0.00024596,0.0001795,0.00025093,0.00017035,1.581e-05,4.86e-06,1.951e-05,1.74e-06,S
-0.00061797,-0.00187452,0.00017203,0.01324756,0.00425037,-0.00358969,0.00039305,-0.00215934,0.000277,0.00669267,0.00391599,-0.00312001,-0.00037938,-0.00032308,5.058e-05,0.00087108,0.00131773,-0.00043151,-3.54e-05,-0.00013595,1.806e-05,-0.00041394,0.00108446,-0.00048174,0.00198124,0.01436835,0.00221223,0.00835831,0.00050086,0.0016375,0.00014164,0.00125677,S
-0.00661142,-0.01768937,0.00072411,0.00426901,-0.01721477,0.00078147,-0.0063879,-0.01977614,-0.00057885,0.00085025,-0.00901569,0.00138165,-0.00051423,0.00088931,-0.00021031,0.00070549,0.0002833,-0.00020665,-0.00087785,0.00078111,-0.000598,-0.000734,0.00117396,-0.00025464,0.01889838,0.0177534,0.02079028,0.00916049,0.00104858,0.00078783,0.00131847,0.00140776,R
-0.0004909,0.00220112,-0.00010562,-0.01065994,0.01788969,0.00447851,-0.00090607,0.00301027,-7.463e-05,-0.00962794,0.01367902,0.00319098,1.069e-05,7.024e-05,5.03e-06,-0.00018339,0.00071252,0.00082669,5.43e-05,0.00014546,1.9e-07,0.00015257,0.00035257,0.00062716,0.00225767,0.021301,0.00314456,0.01702924,7.123e-05,0.00110668,0.00015526,0.00073547,S
0.02247254,-0.00863282,4.907e-05,0.00074685,0.00019595,0.00024857,-0.00056607,-0.00639596,5.883e-05,-0.00177485,0.00423327,-5.6e-06,-0.0003208,-0.00055577,-1.789e-05,4.303e-05,-0.00028799,-2.382e-05,-0.0007564,-0.00055921,-4.13e-05,6.591e-05,-0.00017201,-5.062e-05,0.0240737,0.00081116,0.00642123,0.00459028,0.00064196,0.00029216,0.00094158,0.00019103,R
0.01062214,-0.01133937,0.00158516,0.00221728,0.00311864,-0.00043341,0.00767396,-0.00696838,0.00097903,0.00302184,0.00389708,-0.0005102,-0.00024786,-0.00118063,0.00012093,-2.898e-05,0.00021458,1.63e-05,-0.00031941,-0.00078046,-1.167e-05,0.00016974,0.00047229,-6.051e-05,0.01561806,0.00385098,0.01041184,0.00495772,0.00121242,0.00021714,0.00084338,0.0005055,S
0.00151456,0.00649166,-0.00032168,0.00283076,-0.00553575,-0.00154812,0.00147351,-0.00180418,0.00023609,-0.00274133,-0.00724423,-0.00054209,-0.00104555,0.00233878,-0.00011634,-0.00087848,-0.00050545,2.663e-05,0.00047991,-0.00014442,-7.326e-05,-0.00098776,-0.00025881,8.137e-05,0.00667376,0.00640737,0.00234138,0.00776451,0.00256449,0.00101386,0.00050649,0.00102434,H
-0.00631748,0.00498394,0.00984435,0.01910701,-0.00713498,-0.02527686,-0.00273229,0.00487288,0.00113296,0.02083588,-0.00884815,-0.01611896,-8.655e-05,-0.00107359,-0.0009967,-0.00050801,0.00021159,-0.00179208,6.12e-06,-0.00092958,-0.00099086,-7.517e-05,0.0003714,-0.00195819,0.01271461,0.0324793,0.00570035,0.02778929,0.00146748,0.00187467,0.00135866,0.00199452,S
-0.00185016,0.00572851,0.00040041,0.00420142,0.00972828,0.00253704,-0.00127641,0.00419138,0.00037877,0.0010796,0.00816647,0.00223959,-0.00025584,0.00035177,-1.149e-05,0.00041882,0.00074751,2.976e-05,-0.00022741,0.00030164,-5.05e-06,0.00011368,0.00046012,0.00013166,0.00603318,0.01089624,0.00439776,0.00853654,0.00043512,0.00085736,0.00037779,0.00049191,P
0.00310499,0.0015081,0.00074779,-0.00062845,0.00050092,0.00018683,0.00231046,0.00049477,0.00062981,-0.0003319,0.00029526,8.205e-05,-0.00031644,0.00033085,7.441e-05,-7.078e-05,0.0001306,4.997e-05,-0.00017842,5.755e-05,5.591e-05,-3.583e-05,6.962e-05,2.632e-05,0.00353193,0.00082509,0.00244534,0.00045174,0.00046382,0.00015673,0.00019563,8.26e-05,P
-0.00208264,-0.04578077,-0.00117936,0.01330596,-0.03803686,-0.00456383,0.00105908,-0.03108575,0.0010682,0.0138114,-0.02739594,-0.00491073,0.00425485,0.00106282,-0.000262,-0.00182216,-0.00060134,-0.0008583,0.00503505,0.00212457,0.00082347,-0.0013607,-0.00074555,-0.00052415,0.04584329,0.04055465,0.03112212,0.031071,0.00439341,0.00210204,0.00552663,0.00163771,S
-0.00337518,0.00454542,0.00080071,0.00830493,0.00734232,0.00426772,-0.00256,0.00374279,0.00052299,0.00168213,0.01392238,0.00309028,-0.00038405,0.00053158,0.00017348,0.00433587,-0.00176719,0.00129985,-0.00023156,0.00044387,0.00011787,0.00152804,0.00147118,0.00103241,0.00571785,0.01187834,0.0045646,0.01436008,0.00067836,0.00485925,0.00051433,0.00235906,P
0.03245916,-0.04449656,0.00194007,0.00926606,0.02734255,-0.00394533,0.00803571,-0.03137042,0.00368841,-0.00724651,0.02243816,-0.00572719,0.00222601,-0.01129832,-0.00060979,-0.0007162,0.00377736,-0.00014661,-0.00511592,-0.00702594,-0.0002865,-0.00604315,0.00227167,-0.00070254,0.05511175,0.0291383,0.03259264,0.02426487,0.01153165,0.00384745,0.00869589,0.00649413,S
-0.00045025,-0.00015726,-9.826e-05,0.01688513,-0.00317996,0.00132568,-0.00032629,-0.00013337,-7.065e-05,9.579e-05,-0.00010348,1.189e-05,1.753e-05,5.81e-05,5.66e-06,0.01081391,-0.00202574,0.00085317,1.45e-05,4.183e-05,4.51e-06,-5.23e-06,-1.16e-05,3.26e-06,0.00048694,0.01723303,0.0003595,0.00014152,6.096e-05,0.01103504,4.45e-05,1.313e-05,D
-0.00056657,0.00480969,0.00078904,-0.00018682,0.00489383,0.00030624,0.00178473,0.00147443,-0.00065318,-0.00063532,0.0060056,0.00047718,0.00066633,-0.00049945,7.727e-05,-0.00032058,0.00013309,1.501e-05,0.00020586,0.0002408,-7.572e-05,-0.00053803,-0.00022856,-6.538e-05,0.0049068,0.00490696,0.00240538,0.00605793,0.00083632,0.00034744,0.00032572,0.00058821,H
0.00122999,0.00072751,-0.00020159,-0.00346412,-0.00175612,3.304e-05,0.00125486,0.00074642,-0.00020605,-0.0027263,-0.00110701,0.00021053,0.00034732,0.00027541,-6.121e-05,0.00013405,-0.00109264,3.462e-05,0.00035052,0.00027786,-6.18e-05,-0.00039587,-0.00078726,5.779e-05,0.00144318,0.00388397,0.00147454,0.00295,0.00044747,0.00110137,0.00045154,0.00088308,S
0.00410169,-0.00380454,-0.00083805,0.01391559,-0.00818768,-0.00289121,0.00188887,-0.00187916,-0.00022104,0.01279993,-0.00455188,-0.00153851,0.00165206,-0.00153175,-0.00036664,0.0005842,-0.00120456,-0.00022484,0.00130448,-0.00142928,-0.00032933,0.0008545,-0.00046986,-0.00017345,0.00565692,0.01640246,0.00267356,0.01367205,0.00228254,0.0013575,0.0019629,0.00099047,R
-0.00920595,-0.02572067,-4.064e-05,-0.00992795,0.00948795,-0.00151466,-0.00317057,-0.03139657,-0.00140415,-0.00774943,0.00708611,-0.00104148,-0.00074147,-0.0034303,0.00065408,0.00109923,0.00083321,0.0001195,0.00133467,-0.01057598,0.00023057,7.724e-05,0.00141917,0.00019249,0.02731857,0.01381592,0.03158748,0.01055231,0.00356995,0.0013845,0.01066236,0.00143425,P
-0.00265787,0.00392232,-0.00336724,0.0007173,-0.00092589,0.0002073,-0.00256349,0.00139514,0.00420291,0.00012067,-0.00083401,0.00025393,-0.00017953,0.00208213,-0.00104109,6.41e-05,5.769e-05,6.18e-06,0.00067635,0.00050564,-2.898e-05,0.00010025,0.00066643,-4.37e-05,0.00581267,0.00118944,0.00511687,0.00088012,0.00233482,8.646e-05,0.00084496,0.00067534,H
2.368e-05,0.00021841,3.617e-05,-0.00103595,-0.00065425,-0.0001523,0.00015135,0.00023687,0.00014133,-0.00048197,-0.00020791,-9.66e-05,0.00031112,-3.8e-07,-9.08e-06,7.333e-05,3.94e-05,8.4e-06,0.00040201,6.04e-06,-1.754e-05,3.064e-05,1.274e-05,3.74e-06,0.00022265,0.00123468,0.00031462,0.00053372,0.00031125,8.367e-05,0.00040244,3.339e-05,D
-0.00160139,8.194e-05,5.941e-05,-0.00026848,0.00028159,4.379e-05,0.00062737,0.00050451,-0.00013615,-0.0002752,0.00028334,4.266e-05,0.00025543,0.00024067,1.405e-05,-0.00022759,-4.336e-05,-1.823e-05,-0.00043263,-5.821e-05,-0.00010336,-0.00022559,-4.191e-05,-1.779e-05,0.00160459,0.00039152,0.00081649,0.00039729,0.00035123,0.00023239,0.0004486,0.00023014,D
0.00121904,-0.00081026,-0.00689838,-0.00547618,0.00236793,0.00106987,0.00151349,-0.00063202,-0.00695715,-0.00396339,-0.00241267,0.00022346,2.304e-05,0.00023987,0.00111948,-0.00163462,0.00105915,0.00175157,-2.445e-05,8.092e-05,0.00072378,-0.00096448,-0.00015425,0.00092709,0.00705196,0.00606137,0.00714787,0.00464537,0.00114512,0.0026195,0.0007287,0.00134666,P
0.00100974,-6.443e-05,5.49e-06,0.00357916,0.00091076,-0.00024312,0.00331737,-0.00337213,0.00032154,-0.00319885,0.0007724,-0.00069069,4.687e-05,4.217e-05,-6.18e-06,0.00053706,8.352e-05,-7.311e-05,0.00091242,-0.00106615,0.00011736,0.00012284,-3.19e-06,2.627e-05,0.00101181,0.00370121,0.00474126,0.00336248,6.334e-05,0.00054841,0.00140818,0.00012566,D
-0.00036769,-0.00074054,3.606e-05,0.00096192,-0.00178706,-0.00055501,-0.00038461,-0.00075335,3.911e-05,-0.00076358,-0.00182115,9.828e-05,0.00127304,0.00160112,-0.00027914,0.00033275,0.00012443,4.024e-05,0.00127428,0.00160206,-0.00027936,0.00010621,-2.331e-05,9.29e-06,0.00082759,0.00210402,0.00084675,0.0019772,0.00206449,0.00035752,0.00206602,0.00010913,S
-0.00021858,-0.00356524,-0.00092517,-0.0011213,-0.00287895,-0.0003298,0.00063162,-0.00152396,-0.00073872,-0.00022456,-0.00212666,-0.00019578,-1.706e-05,0.00021557,8.724e-05,0.00032877,0.00044765,-2.745e-05,-0.00173491,-0.00089386,0.0005136,-7.323e-05,-5.87e-05,1.813e-05,0.00368981,0.00310716,0.00180751,0.00214743,0.00023318,0.00055609,0.00201809,9.559e-05,R
0.00073756,0.00065857,-0.00019301,0.00340138,0.00222414,1.561e-05,0.00075296,0.00067024,-0.00019576,0.00186947,0.00207146,-0.00020151,0.00016933,5.5e-05,-2.723e-05,0.00063978,0.00056505,-4.73e-06,0.00016938,5.504e-05,-2.723e-05,0.00035727,0.00041609,-3.71e-05,0.00100745,0.00406404,0.00102688,0.00279759,0.00018011,0.00085359,0.00018017,0.00054968,R
-0.00142958,7.015e-05,0.00023299,-0.0002568,-0.00027737,-2.09e-05,-0.00083625,5.668e-05,0.00013562,-0.00083782,-0.00088956,3.136e-05,5.256e-05,-1.901e-05,-3.96e-06,-4.28e-06,-1.093e-05,1.24e-06,3.077e-05,-1.7e-05,-1.22e-06,2.14e-06,-4.55e-06,-8.4e-07,0.00145014,0.00037858,0.00084907,0.00122239,5.603e-05,1.18e-05,3.517e-05,5.1e-06,S
-0.00313539,-0.01056066,0.00065631,-0.02185976,-0.0192883,0.00159335,-0.00208841,-0.01856703,0.00102978,-0.00640948,-0.00964065,0.0008605,-0.00123587,-0.0037566,-3.6e-07,-0.00024004,0.00053394,5.028e-05,-0.00097016,-0.00593661,-0.00026008,0.0004414,0.00049638,0.00015905,0.01103581,0.02919634,0.01871247,0.01160879,0.00395467,0.00058757,0.00602098,0.00068303,R
0.00428301,-0.0173111,0.00061318,-0.00214306,-0.00297583,0.00563883,0.00310823,-0.01233377,-0.00532281,0.00039479,0.00065958,-0.00177915,-0.00010379,-0.00045065,-0.00106276,0.00043155,-2.384e-05,-0.00068087,0.00042236,0.00058398,-0.00119916,-0.00015366,0.00222047,0.00026265,0.0178436,0.00672642,0.01378823,0.00193811,0.00115902,0.00080647,0.00139907,0.00224122,P
0.00217061,-0.00203376,-0.000133,0.00032089,0.00180863,-0.00013717,0.00388488,0.00096296,-0.00067041,0.00031479,0.00181529,-0.00013808,-0.00128626,-0.00033838,0.0001197,0.00160823,-0.00039329,0.00021707,-8.677e-05,0.00018071,-2.45e-06,0.00160497,-0.00038974,0.00021658,0.00297749,0.00184199,0.0040582,0.00184755,0.0013354,0.00166979,0.00020048,0.00166576,D
-0.00018415,-0.00054624,-0.00012431,0.00061101,-0.00015951,-5.31e-05,-2.504e-05,-0.00051896,-8.761e-05,0.00031019,-8.034e-05,-3.625e-05,-2e-06,-6.63e-06,1e-08,-2.543e-05,3e-08,7.58e-06,-2.1e-06,-5.94e-06,5.3e-07,-1.661e-05,-9.7e-07,5.87e-06,0.00058969,0.00063372,0.0005269,0.00032247,6.93e-06,2.653e-05,6.32e-06,1.764e-05,H
-0.00355041,0.00612569,0.00088437,-0.00042917,-0.00581409,0.00125808,0.00181622,0.00235641,0.00068453,0.00252605,-0.00825327,0.00138835,-0.00279057,0.00561259,0.00091468,0.00042218,-0.00151274,9.476e-05,-0.00155757,0.00483473,0.00083057,0.00051059,-0.00146089,0.00012236,0.00713524,0.00596411,0.00305285,0.00874213,0.00633444,0.0015734,0.0051469,0.00155238,R
0.00143701,0.00012235,-6.601e-05,-0.00081433,0.00383001,-0.00019029,0.00098621,0.00041111,-3.269e-05,-0.00204698,0.00310088,-8.578e-05,0.0001378,1.082e-05,-7.79e-06,0.00070224,0.0015395,-0.00042277,9.155e-05,4.873e-05,-6.24e-06,0.00022254,0.00095673,-0.00012764,0.00144372,0.00392024,0.00106897,0.00371658,0.00013844,0.00174412,0.00010389,0.00099053,S
-0.00017055,0.00027896,0.00010919,-0.0094992,-0.00232619,-0.00027882,-0.00028013,-0.00035541,0.00016844,-0.00777446,-0.00383986,0.00056772,-1.809e-05,-3.779e-05,-5.78e-06,0.00117884,-0.00070276,-0.00017989,-1.189e-05,-5.19e-06,-8.64e-06,0.00020272,-0.00028851,1.478e-05,0.00034471,0.00978385,0.00048286,0.0086896,4.229e-05,0.00138416,1.558e-05,0.00035292,R
-0.00023202,0.00028627,-2.255e-05,0.00495044,-0.01588578,-8.054e-05,-0.00024797,0.00023273,-1.7e-05,0.00539239,-0.02085862,-0.00011709,-6.06e-05,0.00010353,-2.212e-05,-4.884e-05,-0.00111994,-4.432e-05,-7.962e-05,8.351e-05,-1.809e-05,0.00031031,-0.00120393,-3.62e-05,0.00036918,0.01663945,0.0003405,0.02154469,0.00012198,0.00112189,0.0001168,0.0012438,R
0.00447397,-0.00874733,-0.00027081,0.00209155,-0.00411455,0.00026546,-0.00053875,-0.00056504,0.00015472,0.00199558,-0.00374995,8.878e-05,-0.00017638,0.0003206,1.966e-05,-0.00019626,9.313e-05,-7.917e-05,4.639e-05,-6.739e-05,1.38e-06,-0.00011125,-6.92e-06,-8.181e-05,0.00982881,0.00462326,0.0007959,0.0042488,0.00036644,0.00023122,8.183e-05,0.00013827,S
-0.00163505,0.0008989,-0.0002423,-0.00041917,-0.00017402,-0.00019204,-0.0006858,0.00019373,-5.315e-05,-0.0029569,0.00176109,-0.0029148,-0.00034443,0.00052414,0.00040386,0.00184158,-0.00252197,0.00438766,2.249e-05,0.00015741,0.00029297,0.00181726,-0.00135159,0.00322635,0.00188152,0.00049282,0.00071462,0.00451007,0.00074596,0.00538547,0.00033333,0.0039419,H
-0.00262326,0.00328104,0.00312517,0.01865852,0.00068032,0.02030356,-0.00192375,0.00249681,0.00144736,0.0101548,0.00211016,0.02334511,0.00084028,-0.00087223,-0.00143139,0.00139634,-0.00044386,-0.00260687,0.00022274,-0.0009284,0.00032635,0.001202,-0.0002214,-0.00140839,0.00523578,0.02758329,0.00346839,0.02554539,0.00187503,0.00299041,0.00100898,0.00186477,R
-0.00212154,0.00072109,0.000449,0.01308419,0.00343989,0.00041546,-0.00109252,-1.782e-05,0.00040327,0.00932625,-0.00047478,0.00116219,0.0001451,-0.00048954,3.089e-05,0.00191434,0.00027824,-0.00040037,0.00026826,-0.00051082,3.044e-05,0.00224363,0.00096175,0.00021025,0.00228528,0.0135352,0.00116471,0.00941036,0.00051153,0.00197545,0.00057778,0.00245011,P
0.01721241,0.01333706,-0.02917739,-0.03142268,0.01039947,-0.0176977,0.01699549,0.01041739,-0.02737845,-0.02259587,0.00961865,-0.01209699,0.00015556,-0.00058545,-0.00039995,0.00275168,-0.00383366,-0.0021362,9.117e-05,-0.00028106,-0.00140131,1.371e-05,-0.00088361,-0.00100892,0.03640693,0.03753322,0.03386662,0.0273757,0.00072588,0.00517996,0.00143212,0.00134122,P
-0.000254,-0.05507879,-0.00062155,0.00704548,-0.0549926,0.00123482,-0.0043393,-0.05126007,-0.00104217,0.00984076,-0.04631973,-0.00108726,-0.00016706,7.719e-05,-0.00129716,0.00061716,2.052e-05,-0.00080005,-0.00054747,-0.00211134,-0.00096373,0.00016508,0.00216265,-0.00023393,0.05508289,0.05545584,0.05145396,0.04736602,0.00131015,0.00101064,0.00238459,0.00218152,S
-0.00386109,-0.00950378,0.00116302,-0.00185836,0.00313126,-0.00069628,-0.00516057,-0.00873879,0.00110902,-0.00231942,0.00224439,-0.00080784,0.00030838,-0.00046523,6.53e-06,-0.00321704,-0.00063947,-0.00056573,-2.682e-05,-0.00018698,1.077e-05,-0.00224498,2.21e-05,-0.00051988,0.01032388,0.00370717,0.0102092,0.0033271,0.00055819,0.00332842,0.0001892,0.00230449,P
-0.01608363,0.0104067,0.00018016,-0.02537418,-0.00805316,-0.00332719,-0.01210561,0.00844657,0.00012422,-0.02610066,-0.0083515,-0.00332284,0.00265084,0.00082875,-0.00028289,0.00013519,-0.00045702,-0.00183527,0.00197497,0.00048984,-0.00020791,-0.00262649,5.61e-05,-0.00131742,0.01915764,0.02682858,0.01476163,0.02760495,0.00279173,0.00189614,0.0020454,0.00293891,S
0.00862861,-0.00307767,-0.00576195,-0.01453958,0.05087776,-0.00057483,0.005195,-2.415e-05,-0.00427114,-0.00994063,0.03942985,2.103e-05,-0.00723214,0.00104653,0.00031679,-0.00523409,-0.00106139,-0.00169551,-0.00581592,0.00135799,0.00026857,0.00080662,-0.00319221,-0.00014375,0.01082243,0.05291763,0.00672542,0.04066362,0.00731433,0.0056033,0.00597839,0.00329568,S
-0.00660966,-0.00530134,0.00027969,0.00253425,-0.00631136,0.000541,0.00127164,-0.00300088,-0.00017222,0.00437752,-0.00273145,0.0003716,0.00019798,0.00067393,-2.611e-05,0.0023346,0.00129763,3.45e-06,-0.00018478,0.0005294,1.772e-05,0.00143336,0.00059184,0.0001823,0.00847762,0.00682264,0.00326374,0.00517317,0.0007029,0.00267099,0.000561,0.00156142,D
0.00163429,-0.00061748,8.64e-05,0.00027344,0.0002437,9.68e-06,-0.00363511,-0.00538304,0.00061704,0.00036035,-0.00018639,-2.058e-05,0.0002255,-1.613e-05,5.49e-06,3.753e-05,4.026e-05,2.34e-06,-0.00035568,-0.00051762,6.053e-05,8.369e-05,-1.875e-05,-5.67e-06,0.00174919,0.00036641,0.00652472,0.00040622,0.00022614,5.509e-05,0.00063095,8.595e-05,D
-0.00112471,0.01020911,0.00128572,-0.0155248,-3.648e-05,0.00129962,0.00427099,0.00609343,-0.00034686,-0.00936583,0.01256257,0.000246,-0.00171733,-0.00265782,0.00095159,-0.00096291,-0.00058295,0.00035975,0.00123533,-0.00227261,-0.00011671,0.00139444,0.00153507,-0.00020347,0.01035104,0.01557914,0.00744927,0.01567155,0.00330435,0.00118171,0.00258929,0.00208382,S
0.00323603,0.00526389,-1.967e-05,-0.00635121,0.00292564,0.00013573,0.00059954,0.00052122,-6.289e-05,-0.00032049,-0.00024711,0.00015245,0.00014091,-7.493e-05,-4.019e-05,-0.00193425,0.00110722,3.91e-06,0.00016757,-2.961e-05,-4.023e-05,-0.00010084,0.00013931,9.87e-06,0.00617906,0.00699397,0.00079692,0.00043245,0.00016458,0.00222874,0.00017486,0.00017226,P
0.00154148,0.00018163,-0.00027003,0.00631765,0.03122966,-0.00292233,-0.00072181,-0.00094051,-3.283e-05,0.00048535,0.00790162,-0.00172022,0.00044213,3.512e-05,-5.303e-05,0.00214702,0.01021189,-0.00099683,-9.993e-05,-0.00047205,2.62e-06,9.707e-05,0.00265129,-0.00057108,0.00157546,0.031996,0.00118602,0.00810125,0.00044668,0.01048266,0.00048252,0.00271383,S
0.00022632,0.00012798,-1.172e-05,0.00088088,0.00041879,0.00022128,0.00022461,0.00013395,-1.175e-05,0.00077123,0.00036675,0.00025199,0.00012695,2.888e-05,-2.518e-05,-5.218e-05,-1.414e-05,-4.413e-05,0.00012628,3.124e-05,-2.519e-05,-4.367e-05,-2.912e-05,-4.51e-05,0.00026026,0.00100015,0.00026179,0.00089039,0.00013261,6.978e-05,0.00013251,6.921e-05,D
-0.0062166,-0.02023849,0.02460983,-0.01222148,-0.01699488,0.02082645,-0.007592,-0.01354183,0.01848445,-0.00624636,-0.0296749,-0.00498547,-0.00226575,-0.00108026,0.00250077,0.00307242,-0.00160378,0.00587266,-0.00110082,-0.000745,0.00425175,0.00235792,-0.004517,-0.00442732,0.03246361,0.02952849,0.02413907,0.03073225,0.00354322,0.00681909,0.00445468,0.00675013,S
-0.00148248,0.00072166,0.00327647,-0.0007262,0.00015245,-0.0002693,2.282e-05,0.00038698,-5.939e-05,-7.95e-05,0.00028177,-9.759e-05,-0.00028973,-3.37e-05,0.0011177,-3.92e-05,-4.65e-06,0.0001927,0.00054759,-0.00038748,-0.00069226,-1.052e-05,-0.0001074,0.00011647,0.00366794,0.00078939,0.00039217,0.00030861,0.00115513,0.00019671,0.00096396,0.00015878,D
0.00129251,0.00013382,-0.00011954,-0.0012832,-0.00269469,0.00015815,0.00027177,0.00035542,-3.884e-05,-0.0016853,-0.00295913,8.45e-06,0.00051167,-2.474e-05,-3.296e-05,4.119e-05,7.397e-05,-2.98e-06,7.555e-05,4.737e-05,-2.45e-06,0.00015102,0.00015103,1.79e-06,0.0013049,0.00298881,0.0004491,0.0034054,0.00051333,8.472e-05,8.921e-05,0.00021359,P
